usuario_id,empresa_id,fecha_seguimiento,notificaciones,motivo
u820,e541,2021-01-24,true,networking
u1574,e319,2022-02-24,true,posible empleador
u163,e297,2024-01-29,false,seguimiento de ofertas
u574,e54,2022-08-28,false,interés en la industria
u1176,e267,2024-01-24,false,cliente potencial
u248,e541,2025-01-03,false,networking
u463,e291,2024-05-14,false,interés general
u1714,e154,2025-10-02,true,networking
u651,e477,2024-12-25,true,seguimiento de ofertas
u118,e126,2020-05-05,false,posible empleador
u315,e438,2019-08-28,false,ex empleador
u1210,e378,2024-01-31,false,interés general
u272,e43,2019-05-15,true,posible empleador
u960,e427,2026-07-21,false,trabajo actual
u1981,e6,2025-02-15,false,cliente potencial
u369,e178,2021-02-12,true,trabajo actual
u1376,e148,2022-01-08,true,interés general
u1258,e434,2019-09-28,true,posible empleador
u1073,e268,2019-06-20,true,cliente potencial
u1069,e114,2019-03-11,true,trabajo actual
u2142,e229,2019-08-17,false,ex empleador
u2193,e330,2024-08-29,false,interés en la industria
u1226,e88,2026-06-21,false,cliente potencial
u1717,e134,2025-02-15,true,posible empleador
u1031,e205,2024-01-11,true,trabajo actual
u912,e18,2022-11-30,true,ex empleador
u656,e301,2021-11-17,true,trabajo actual
u1107,e222,2025-11-28,false,networking
u2078,e121,2020-04-06,false,ex empleador
u1218,e219,2019-04-02,true,trabajo actual
u300,e143,2025-12-18,false,trabajo actual
u1437,e391,2022-11-04,true,trabajo actual
u1449,e7,2026-04-10,true,cliente potencial
u1348,e4,2020-04-24,false,networking
u847,e132,2020-02-25,false,interés general
u1173,e243,2026-04-19,false,interés general
u1668,e436,2020-01-21,true,interés en la industria
u586,e378,2019-03-30,false,cliente potencial
u947,e545,2021-01-08,true,ex empleador
u512,e401,2022-01-08,true,ex empleador
u1730,e155,2019-04-23,true,interés general
u1732,e164,2022-05-13,false,interés en la industria
u1193,e505,2023-09-28,false,ex empleador
u1196,e330,2026-05-31,true,interés en la industria
u1690,e549,2024-07-13,true,interés en la industria
u2080,e175,2024-12-04,false,cliente potencial
u937,e14,2019-08-16,false,seguimiento de ofertas
u548,e233,2022-01-08,true,ex empleador
u351,e202,2023-07-29,false,ex empleador
u711,e94,2021-01-25,false,interés en la industria
u41,e69,2019-03-09,true,networking
u90,e132,2023-05-27,false,seguimiento de ofertas
u222,e498,2025-04-02,true,interés general
u873,e106,2023-09-06,true,posible empleador
u534,e483,2019-02-27,true,interés general
u999,e340,2021-03-22,false,interés en la industria
u541,e529,2019-03-01,true,networking
u31,e455,2024-05-08,true,ex empleador
u900,e374,2023-10-26,false,posible empleador
u507,e31,2021-03-29,false,posible empleador
u2064,e185,2022-08-03,false,interés en la industria
u1551,e117,2024-08-27,true,networking
u863,e45,2019-08-14,false,posible empleador
u80,e194,2020-05-31,true,posible empleador
u1719,e132,2021-03-07,false,networking
u1140,e19,2024-08-25,false,posible empleador
u2005,e385,2023-06-08,false,interés general
u1404,e303,2020-09-02,true,networking
u768,e85,2019-01-31,true,networking
u1103,e175,2022-11-02,true,networking
u1916,e519,2026-11-02,false,interés general
u1181,e99,2019-03-03,false,interés en la industria
u1112,e394,2026-07-21,true,posible empleador
u1154,e71,2020-08-18,true,cliente potencial
u617,e135,2023-02-08,false,cliente potencial
u2170,e216,2020-06-03,false,interés en la industria
u1206,e174,2020-08-27,false,cliente potencial
u1919,e279,2023-03-02,true,trabajo actual
u430,e281,2024-01-15,false,trabajo actual
u2155,e177,2020-05-31,true,trabajo actual
u2104,e28,2022-08-23,true,trabajo actual
u291,e545,2022-01-13,true,trabajo actual
u1448,e35,2025-05-22,true,trabajo actual
u895,e76,2026-12-10,true,ex empleador
u1460,e401,2022-01-14,false,interés en la industria
u2093,e350,2023-12-02,true,cliente potencial
u1217,e47,2022-06-04,true,interés en la industria
u188,e464,2019-09-17,true,posible empleador
u750,e341,2024-10-20,true,trabajo actual
u1790,e265,2022-03-24,false,interés general
u1369,e528,2019-10-12,false,posible empleador
u1158,e335,2024-12-17,true,interés en la industria
u1867,e182,2023-09-04,true,ex empleador
u674,e44,2020-04-16,true,ex empleador
u1438,e250,2019-01-06,false,trabajo actual
u257,e505,2026-12-01,false,ex empleador
u1238,e199,2021-12-30,true,interés general
u1629,e269,2024-10-24,true,trabajo actual
u235,e356,2025-10-26,true,seguimiento de ofertas
u883,e145,2024-01-26,true,interés en la industria
u511,e410,2025-06-16,false,ex empleador
u959,e63,2022-04-21,true,posible empleador
u793,e167,2024-11-18,false,interés general
u725,e95,2022-07-08,false,trabajo actual
u938,e528,2022-11-04,true,interés en la industria
u520,e117,2024-05-06,true,seguimiento de ofertas
u1471,e340,2026-07-12,false,networking
u226,e90,2024-06-24,false,posible empleador
u1464,e343,2025-05-22,false,seguimiento de ofertas
u46,e425,2022-06-27,false,ex empleador
u1498,e9,2024-06-03,false,seguimiento de ofertas
u430,e209,2021-04-13,false,ex empleador
u1091,e80,2026-04-10,true,ex empleador
u2165,e28,2024-02-15,true,networking
u1550,e501,2019-05-22,false,posible empleador
u1759,e102,2026-06-04,false,networking
u1077,e165,2023-08-06,true,trabajo actual
u435,e359,2022-08-24,false,networking
u500,e109,2023-12-04,true,cliente potencial
u2111,e39,2024-03-13,false,seguimiento de ofertas
u160,e516,2020-11-10,false,trabajo actual
u1194,e87,2021-03-10,true,ex empleador
u462,e212,2020-10-30,true,interés general
u1679,e460,2021-03-11,false,networking
u99,e455,2024-11-25,false,cliente potencial
u2096,e117,2020-06-05,true,interés general
u784,e286,2019-07-15,true,trabajo actual
u693,e398,2026-09-27,false,seguimiento de ofertas
u2145,e166,2019-01-02,false,posible empleador
u1377,e543,2020-07-28,true,cliente potencial
u483,e89,2021-05-19,true,trabajo actual
u702,e331,2021-06-20,false,posible empleador
u300,e36,2024-04-12,false,posible empleador
u880,e316,2026-01-02,true,seguimiento de ofertas
u825,e73,2024-04-25,false,posible empleador
u1411,e137,2026-12-25,true,networking
u2087,e446,2025-04-15,false,networking
u1532,e533,2022-08-05,false,cliente potencial
u578,e368,2020-12-09,false,posible empleador
u696,e229,2024-01-13,false,cliente potencial
u736,e278,2025-07-12,false,seguimiento de ofertas
u1228,e108,2021-03-02,false,interés en la industria
u203,e93,2023-12-09,true,cliente potencial
u606,e542,2021-08-19,true,interés general
u1460,e167,2023-11-17,false,interés general
u6,e113,2024-03-01,false,interés general
u143,e431,2024-04-26,false,ex empleador
u903,e94,2019-10-19,true,interés en la industria
u1022,e415,2020-03-24,true,networking
u1022,e79,2019-05-08,true,cliente potencial
u135,e157,2025-12-16,true,interés general
u966,e524,2019-06-18,false,trabajo actual
u233,e89,2019-04-10,true,networking
u202,e73,2024-03-09,true,cliente potencial
u1566,e37,2022-01-02,false,ex empleador
u131,e346,2026-04-03,true,interés general
u784,e108,2026-08-16,false,ex empleador
u373,e437,2019-04-04,false,trabajo actual
u1724,e262,2025-07-15,false,trabajo actual
u299,e267,2021-09-03,true,networking
u566,e193,2026-03-06,false,seguimiento de ofertas
u297,e475,2026-07-11,false,trabajo actual
u1191,e208,2024-04-21,false,trabajo actual
u477,e45,2021-09-05,false,trabajo actual
u1014,e284,2023-08-04,false,interés en la industria
u947,e356,2025-01-29,true,seguimiento de ofertas
u2041,e509,2022-08-23,true,seguimiento de ofertas
u349,e477,2026-02-03,true,seguimiento de ofertas
u1697,e76,2023-05-19,false,interés en la industria
u1819,e419,2026-12-06,false,cliente potencial
u1919,e106,2022-07-14,false,interés en la industria
u1059,e231,2020-03-31,true,ex empleador
u2135,e126,2020-11-03,true,networking
u957,e76,2019-11-06,true,networking
u1742,e371,2022-01-30,false,posible empleador
u584,e510,2026-10-07,false,interés general
u2080,e151,2021-07-01,false,interés general
u1717,e238,2019-02-22,false,interés en la industria
u536,e220,2021-07-24,false,interés general
u15,e189,2021-06-05,true,networking
u1614,e240,2022-10-31,false,cliente potencial
u1813,e422,2023-02-08,true,ex empleador
u1736,e192,2019-07-29,false,trabajo actual
u722,e175,2024-04-25,false,trabajo actual
u1154,e91,2021-07-25,true,trabajo actual
u124,e157,2022-12-24,false,networking
u1723,e418,2019-10-19,true,posible empleador
u2155,e359,2022-08-15,true,posible empleador
u1756,e224,2024-01-28,true,seguimiento de ofertas
u678,e370,2025-01-13,false,trabajo actual
u1569,e33,2023-11-26,false,trabajo actual
u1018,e28,2021-09-15,false,ex empleador
u311,e22,2021-03-15,false,interés en la industria
u1761,e173,2019-08-28,true,networking
u682,e331,2021-04-21,true,ex empleador
u1937,e202,2023-07-27,true,posible empleador
u27,e74,2025-10-02,true,posible empleador
u768,e67,2026-04-01,false,ex empleador
u1188,e336,2026-10-14,false,interés en la industria
u1187,e46,2021-04-30,false,interés en la industria
u1485,e117,2019-05-03,false,posible empleador
u977,e311,2023-04-19,true,ex empleador
u820,e263,2026-06-06,false,cliente potencial
u2107,e297,2025-05-25,true,cliente potencial
u1008,e434,2022-01-29,true,posible empleador
u21,e147,2021-03-22,false,interés en la industria
u1607,e433,2022-07-28,false,networking
u1931,e300,2020-03-09,true,trabajo actual
u1416,e17,2021-05-14,false,interés en la industria
u1490,e170,2026-02-06,false,networking
u647,e63,2021-12-30,true,cliente potencial
u1804,e50,2023-11-22,true,ex empleador
u2104,e491,2021-10-06,false,interés general
u1441,e294,2019-09-28,true,seguimiento de ofertas
u104,e376,2019-03-20,false,posible empleador
u1909,e143,2025-01-30,true,posible empleador
u1904,e549,2024-08-28,true,cliente potencial
u658,e142,2024-06-03,true,trabajo actual
u1207,e15,2024-08-04,false,interés en la industria
u1686,e10,2019-02-27,false,interés en la industria
u1892,e165,2026-06-29,false,trabajo actual
u1600,e549,2023-11-20,true,networking
u412,e514,2022-02-17,false,ex empleador
u965,e58,2026-03-12,false,interés general
u1771,e267,2020-02-22,false,posible empleador
u265,e84,2026-04-05,true,cliente potencial
u306,e171,2024-06-08,false,networking
u433,e392,2023-11-29,false,cliente potencial
u1320,e122,2019-11-20,true,interés general
u448,e215,2021-05-20,true,interés en la industria
u1193,e224,2026-02-15,true,interés general
u1610,e465,2025-10-20,false,cliente potencial
u257,e7,2020-06-15,false,seguimiento de ofertas
u341,e172,2020-04-23,false,ex empleador
u1646,e165,2025-08-13,false,cliente potencial
u745,e367,2023-05-19,false,networking
u1677,e36,2019-02-06,false,cliente potencial
u418,e499,2023-12-15,true,cliente potencial
u841,e6,2021-03-14,true,ex empleador
u545,e234,2026-07-22,false,seguimiento de ofertas
u19,e137,2021-10-30,true,interés en la industria
u1376,e140,2021-09-11,true,posible empleador
u146,e129,2021-05-23,true,posible empleador
u2006,e348,2022-07-15,false,seguimiento de ofertas
u1528,e32,2025-06-26,true,ex empleador
u784,e221,2021-04-19,false,networking
u421,e67,2020-05-17,true,interés general
u439,e378,2023-04-25,true,trabajo actual
u998,e188,2020-10-09,true,seguimiento de ofertas
u890,e447,2026-08-03,true,interés en la industria
u322,e378,2025-08-10,false,networking
u1156,e404,2020-12-17,false,networking
u1135,e10,2023-06-05,false,seguimiento de ofertas
u1415,e541,2021-10-30,false,interés en la industria
u2156,e167,2020-09-21,false,networking
u1546,e224,2019-10-14,false,interés en la industria
u1036,e315,2025-08-01,true,interés general
u1328,e460,2021-11-20,false,trabajo actual
u602,e484,2021-01-26,true,interés en la industria
u581,e369,2022-05-05,true,interés en la industria
u1761,e152,2022-03-01,false,interés en la industria
u758,e93,2024-04-01,false,ex empleador
u1095,e311,2023-01-31,false,cliente potencial
u1242,e290,2019-02-06,true,trabajo actual
u1888,e190,2020-07-08,true,networking
u1005,e519,2019-03-16,true,trabajo actual
u513,e504,2025-10-11,false,networking
u1086,e62,2024-11-13,false,ex empleador
u1845,e250,2025-03-12,false,interés en la industria
u1006,e96,2020-02-14,false,trabajo actual
u1718,e207,2022-02-10,false,ex empleador
u1457,e20,2024-10-07,false,cliente potencial
u1495,e157,2020-11-01,false,posible empleador
u1837,e348,2026-07-06,true,interés en la industria
u747,e204,2026-05-23,false,networking
u611,e398,2019-05-10,false,ex empleador
u69,e25,2024-03-31,true,ex empleador
u644,e66,2025-10-09,true,trabajo actual
u553,e94,2020-01-07,false,interés general
u1097,e247,2019-09-28,true,posible empleador
u1312,e88,2022-08-12,true,interés en la industria
u1575,e103,2026-10-16,false,cliente potencial
u727,e4,2023-05-03,true,trabajo actual
u1770,e498,2024-11-14,true,interés general
u703,e164,2021-10-04,true,seguimiento de ofertas
u1882,e293,2024-10-10,true,interés en la industria
u440,e188,2022-02-12,false,interés en la industria
u1481,e342,2023-04-12,true,posible empleador
u331,e326,2019-09-23,false,trabajo actual
u2002,e226,2026-06-27,true,trabajo actual
u2157,e163,2020-05-03,true,cliente potencial
u336,e171,2024-09-25,true,seguimiento de ofertas
u1572,e1,2019-03-09,false,cliente potencial
u1915,e132,2020-02-06,true,posible empleador
u1996,e189,2023-01-02,false,posible empleador
u1743,e190,2020-03-20,true,cliente potencial
u1340,e213,2023-06-23,true,ex empleador
u639,e297,2023-09-28,false,trabajo actual
u1361,e285,2022-11-18,true,posible empleador
u2037,e28,2024-01-07,false,cliente potencial
u783,e147,2022-10-07,true,trabajo actual
u431,e438,2021-11-22,true,trabajo actual
u1562,e7,2021-02-28,true,cliente potencial
u284,e267,2025-11-18,false,posible empleador
u224,e232,2020-01-07,false,trabajo actual
u2094,e282,2023-06-05,false,interés general
u542,e472,2022-03-26,false,posible empleador
u776,e166,2023-02-07,true,seguimiento de ofertas
u1757,e500,2022-09-20,true,ex empleador
u1042,e347,2025-03-05,true,networking
u1764,e311,2026-06-10,true,cliente potencial
u668,e362,2021-06-29,true,posible empleador
u1273,e87,2025-07-10,true,trabajo actual
u677,e399,2026-03-22,false,cliente potencial
u1973,e498,2025-06-22,true,networking
u658,e521,2025-07-11,true,interés en la industria
u1171,e361,2025-07-20,true,interés en la industria
u1158,e385,2021-05-29,true,posible empleador
u212,e410,2022-12-17,true,cliente potencial
u1262,e543,2024-01-08,true,interés general
u1139,e112,2019-06-08,false,interés general
u1106,e430,2020-12-07,true,posible empleador
u136,e250,2023-10-24,false,cliente potencial
u1404,e526,2024-06-16,true,ex empleador
u1505,e498,2025-11-24,false,interés general
u1863,e194,2019-11-17,true,trabajo actual
u59,e296,2019-10-01,false,ex empleador
u1283,e178,2024-03-29,true,ex empleador
u149,e517,2025-09-24,false,interés general
u130,e49,2022-06-19,false,networking
u186,e101,2022-04-18,false,seguimiento de ofertas
u1249,e459,2025-09-22,false,trabajo actual
u936,e104,2025-11-19,true,seguimiento de ofertas
u1333,e97,2024-02-08,false,trabajo actual
u1153,e401,2020-10-16,false,interés general
u893,e216,2022-03-30,false,seguimiento de ofertas
u1490,e231,2021-05-07,true,trabajo actual
u363,e410,2024-04-09,true,networking
u508,e100,2021-09-04,true,interés en la industria
u216,e368,2019-09-28,true,posible empleador
u630,e94,2023-12-13,true,networking
u1455,e347,2020-02-10,false,networking
u986,e247,2023-11-27,false,cliente potencial
u1736,e95,2019-04-12,true,posible empleador
u1781,e440,2019-06-27,false,posible empleador
u1759,e125,2026-08-27,true,networking
u1523,e321,2026-10-31,false,cliente potencial
u1495,e121,2025-08-27,false,networking
u1254,e380,2025-10-23,true,seguimiento de ofertas
u2075,e317,2021-08-28,false,seguimiento de ofertas
u1924,e513,2026-10-26,false,ex empleador
u438,e507,2020-10-08,false,cliente potencial
u177,e480,2019-08-06,false,trabajo actual
u1522,e42,2026-10-04,true,posible empleador
u397,e493,2020-05-09,false,ex empleador
u1197,e502,2025-05-07,true,posible empleador
u1626,e356,2026-07-02,false,ex empleador
u694,e428,2019-09-03,false,networking
u1175,e43,2020-02-21,true,cliente potencial
u726,e342,2023-07-24,true,interés en la industria
u1996,e196,2019-12-13,true,seguimiento de ofertas
