from_usuario_id,to_usuario_id,fecha_conexion,nivel,aceptada
u550,u200,2019-01-21,3er nivel,true
u200,u1269,2025-03-09,1er nivel,false
u1269,u1521,2019-07-15,3er nivel,true
u1521,u344,2022-07-22,1er nivel,false
u344,u716,2020-03-01,2do nivel,true
u716,u1542,2023-01-07,1er nivel,false
u1542,u1290,2019-02-28,3er nivel,true
u1290,u1966,2021-09-18,3er nivel,false
u1966,u2089,2024-05-16,3er nivel,false
u2089,u583,2020-10-23,3er nivel,false
u583,u934,2021-06-16,2do nivel,false
u934,u1978,2019-10-23,1er nivel,true
u1978,u806,2023-08-15,2do nivel,false
u806,u610,2020-07-09,2do nivel,false
u610,u1691,2021-06-16,3er nivel,true
u1691,u1030,2022-03-14,2do nivel,true
u1030,u621,2025-09-22,3er nivel,false
u621,u1665,2019-02-23,2do nivel,true
u1665,u1234,2021-11-04,1er nivel,true
u1234,u892,2024-02-01,2do nivel,false
u892,u1141,2020-07-20,2do nivel,true
u1141,u143,2025-05-28,3er nivel,false
u143,u1819,2024-12-02,3er nivel,false
u1819,u1789,2021-01-30,2do nivel,false
u1789,u862,2024-08-22,1er nivel,true
u862,u1145,2025-05-17,1er nivel,true
u1145,u9,2020-11-08,1er nivel,false
u9,u1878,2023-04-23,2do nivel,true
u1878,u11,2021-11-29,1er nivel,true
u11,u28,2025-10-15,2do nivel,true
u28,u391,2020-10-23,1er nivel,false
u391,u1394,2025-08-01,3er nivel,true
u1394,u1429,2025-10-23,2do nivel,true
u1429,u1517,2023-01-06,1er nivel,false
u1517,u2134,2025-12-25,1er nivel,true
u2134,u460,2024-04-05,2do nivel,true
u460,u264,2021-08-23,1er nivel,false
u264,u976,2019-08-13,1er nivel,false
u976,u1928,2021-04-14,1er nivel,false
u1928,u1656,2025-09-17,2do nivel,true
u1656,u1875,2024-12-16,2do nivel,true
u1875,u1955,2022-06-17,3er nivel,true
u1955,u1432,2024-03-30,2do nivel,false
u1432,u1990,2025-03-04,2do nivel,true
u1990,u121,2023-02-15,1er nivel,false
u121,u707,2019-12-20,2do nivel,true
u707,u1168,2019-05-26,3er nivel,true
u1168,u740,2022-08-17,1er nivel,true
u740,u987,2021-07-19,1er nivel,true
u987,u2079,2021-03-28,1er nivel,false
u2079,u696,2023-04-17,3er nivel,false
u696,u548,2022-01-17,2do nivel,false
u548,u1524,2019-10-03,1er nivel,true
u1524,u1308,2019-10-14,1er nivel,false
u1308,u1186,2020-01-10,3er nivel,false
u1186,u66,2024-08-22,1er nivel,false
u66,u1561,2025-01-18,3er nivel,false
u1561,u496,2020-10-08,1er nivel,false
u496,u697,2023-11-06,1er nivel,true
u697,u44,2023-02-16,2do nivel,true
u44,u1248,2019-03-14,3er nivel,true
u1248,u1651,2021-04-25,3er nivel,false
u1651,u1854,2025-05-17,1er nivel,true
u1854,u1497,2019-11-08,2do nivel,false
u1497,u163,2022-11-04,1er nivel,false
u163,u1278,2023-11-05,2do nivel,true
u1278,u1613,2021-04-28,2do nivel,false
u1613,u747,2023-09-12,3er nivel,true
u747,u1192,2022-09-08,1er nivel,false
u1192,u1318,2022-08-23,1er nivel,true
u1318,u1041,2024-10-10,3er nivel,true
u1041,u915,2021-05-20,1er nivel,false
u915,u1945,2021-06-05,2do nivel,false
u1945,u1465,2021-02-04,3er nivel,false
u1465,u424,2025-11-13,3er nivel,true
u424,u479,2021-11-13,3er nivel,false
u479,u1769,2022-12-26,2do nivel,false
u1769,u1902,2022-07-15,3er nivel,true
u1902,u1812,2021-06-25,2do nivel,true
u1812,u1489,2020-05-03,3er nivel,false
u1489,u2183,2019-01-01,3er nivel,false
u2183,u1677,2022-04-20,1er nivel,false
u1677,u1132,2022-03-27,1er nivel,true
u1132,u700,2021-03-14,3er nivel,true
u700,u2142,2022-08-17,2do nivel,true
u2142,u1991,2020-09-29,2do nivel,false
u1991,u1890,2024-02-29,3er nivel,true
u1890,u721,2019-02-04,2do nivel,false
u721,u231,2019-03-01,1er nivel,false
u231,u570,2021-03-17,1er nivel,false
u570,u940,2019-03-27,1er nivel,false
u940,u1316,2025-05-28,1er nivel,false
u1316,u402,2020-02-23,1er nivel,false
u402,u387,2020-05-28,2do nivel,false
u387,u1416,2021-04-03,2do nivel,false
u1416,u1256,2020-11-15,2do nivel,true
u1256,u2166,2019-10-31,1er nivel,false
u2166,u320,2021-12-07,3er nivel,false
u320,u1861,2022-03-12,1er nivel,false
u1861,u849,2024-06-15,2do nivel,false
u849,u2010,2025-11-08,2do nivel,false
u2010,u70,2022-06-06,2do nivel,false
u70,u713,2021-01-31,2do nivel,false
u713,u1319,2021-03-07,1er nivel,true
u1319,u1428,2021-08-10,1er nivel,true
u1428,u1790,2020-06-27,2do nivel,true
u1790,u1853,2020-01-23,2do nivel,true
u1853,u464,2020-12-01,3er nivel,false
u464,u1446,2024-06-05,1er nivel,false
u1446,u1178,2019-10-16,2do nivel,false
u1178,u451,2025-12-27,1er nivel,false
u451,u1161,2020-05-04,2do nivel,false
u1161,u2085,2022-12-23,2do nivel,true
u2085,u1687,2023-08-31,3er nivel,true
u1687,u1362,2021-05-05,3er nivel,false
u1362,u1997,2025-07-16,2do nivel,true
u1997,u53,2023-06-20,1er nivel,false
u53,u1383,2024-10-12,1er nivel,true
u1383,u906,2024-08-17,2do nivel,false
u906,u794,2023-07-13,1er nivel,false
u794,u757,2019-12-13,1er nivel,false
u757,u1660,2023-04-16,1er nivel,false
u1660,u2184,2025-11-24,1er nivel,true
u2184,u317,2020-10-09,3er nivel,false
u317,u1208,2024-01-25,3er nivel,true
u1208,u379,2025-02-19,3er nivel,false
u379,u2003,2019-06-27,2do nivel,true
u2003,u1893,2021-02-22,1er nivel,true
u1893,u2155,2022-03-15,3er nivel,false
u2155,u637,2019-10-19,1er nivel,true
u637,u351,2019-07-21,1er nivel,false
u351,u2143,2021-05-20,1er nivel,true
u2143,u612,2021-08-17,3er nivel,false
u612,u569,2025-06-06,2do nivel,true
u569,u196,2020-07-24,3er nivel,true
u196,u1407,2019-05-25,2do nivel,true
u1407,u2191,2020-08-25,1er nivel,true
u2191,u2198,2021-04-18,1er nivel,false
u2198,u86,2025-03-16,1er nivel,true
u86,u1743,2021-07-07,3er nivel,false
u1743,u1675,2019-10-04,1er nivel,true
u1675,u1882,2021-09-14,3er nivel,false
u1882,u2034,2024-04-07,1er nivel,false
u2034,u1444,2025-09-30,1er nivel,false
u1444,u1764,2025-03-08,2do nivel,false
u1764,u1189,2023-11-28,3er nivel,true
u1189,u1579,2021-10-04,2do nivel,true
u1579,u56,2025-03-08,3er nivel,false
u56,u1395,2021-01-16,1er nivel,false
u1395,u993,2023-07-30,2do nivel,true
u993,u296,2022-06-01,2do nivel,false
u296,u788,2024-09-15,2do nivel,false
u788,u57,2024-02-26,2do nivel,true
u57,u1231,2019-04-07,2do nivel,true
u1231,u691,2019-04-06,2do nivel,true
u691,u2128,2022-06-21,3er nivel,false
u2128,u334,2025-05-07,3er nivel,true
u334,u1478,2025-08-03,3er nivel,false
u1478,u361,2020-08-01,1er nivel,true
u361,u666,2025-08-14,3er nivel,true
u666,u1900,2019-09-15,1er nivel,true
u1900,u2141,2019-01-20,3er nivel,false
u2141,u1024,2021-08-31,3er nivel,true
u1024,u1998,2025-07-24,1er nivel,false
u1998,u169,2019-12-11,3er nivel,true
u169,u1610,2019-11-06,3er nivel,false
u1610,u1476,2025-08-17,2do nivel,true
u1476,u1069,2021-03-09,1er nivel,false
u1069,u403,2019-01-06,2do nivel,false
u403,u456,2025-05-29,2do nivel,true
u456,u1749,2022-03-02,2do nivel,true
u1749,u1085,2020-11-30,2do nivel,true
u1085,u1937,2025-08-16,1er nivel,true
u1937,u328,2020-08-04,3er nivel,false
u328,u381,2021-12-16,1er nivel,false
u381,u339,2019-12-21,3er nivel,false
u339,u327,2025-08-21,1er nivel,false
u327,u2197,2021-01-02,2do nivel,true
u2197,u340,2024-10-29,3er nivel,false
u340,u2125,2020-04-14,3er nivel,false
u2125,u572,2021-08-10,1er nivel,true
u572,u131,2024-09-03,1er nivel,true
u131,u319,2024-06-30,1er nivel,false
u319,u1029,2024-05-31,3er nivel,false
u1029,u1938,2019-11-10,1er nivel,true
u1938,u397,2024-05-03,2do nivel,true
u397,u615,2020-12-18,2do nivel,false
u615,u1415,2025-09-27,2do nivel,true
u1415,u373,2022-08-29,1er nivel,false
u373,u1518,2024-12-27,1er nivel,false
u1518,u1487,2019-12-09,2do nivel,true
u1487,u1113,2022-07-13,2do nivel,true
u1113,u400,2020-04-30,2do nivel,false
u400,u931,2022-02-12,3er nivel,false
u931,u1771,2023-08-09,3er nivel,false
u1771,u922,2024-05-15,1er nivel,true
u922,u1449,2020-11-29,3er nivel,true
u1449,u963,2020-02-16,1er nivel,true
u963,u1171,2025-10-09,3er nivel,true
u1171,u1116,2022-10-18,3er nivel,false
u1116,u2050,2020-05-09,1er nivel,false
u2050,u1225,2024-11-23,1er nivel,true
u1225,u1662,2019-08-06,1er nivel,false
u1662,u657,2023-04-22,1er nivel,true
u657,u2114,2021-02-22,3er nivel,false
u2114,u298,2021-10-20,2do nivel,false
u298,u1203,2024-09-17,1er nivel,true
u1203,u383,2020-02-03,2do nivel,true
u383,u879,2025-01-12,1er nivel,true
u879,u405,2021-09-19,2do nivel,false
u405,u1598,2021-07-22,1er nivel,false
u1598,u1872,2024-07-21,2do nivel,false
u1872,u1909,2019-07-20,1er nivel,false
u1909,u1527,2020-01-25,2do nivel,true
u1527,u1003,2024-03-12,3er nivel,false
u1003,u141,2024-04-03,3er nivel,false
u141,u863,2020-01-03,3er nivel,true
u863,u671,2025-11-26,1er nivel,true
u671,u1924,2022-06-12,2do nivel,false
u1924,u1732,2019-07-07,2do nivel,true
u1732,u1369,2019-02-21,3er nivel,false
u1369,u499,2024-04-26,1er nivel,true
u499,u768,2025-03-22,1er nivel,true
u768,u1987,2024-10-19,1er nivel,true
u1987,u527,2021-06-01,1er nivel,true
u527,u224,2022-05-05,3er nivel,true
u224,u1543,2022-06-28,3er nivel,true
u1543,u972,2022-05-17,3er nivel,true
u972,u1007,2019-03-27,2do nivel,false
u1007,u1606,2022-06-20,2do nivel,false
u1606,u220,2024-12-21,3er nivel,false
u220,u162,2020-08-23,2do nivel,false
u162,u1904,2021-06-24,2do nivel,true
u1904,u1,2019-03-29,1er nivel,false
u1,u775,2023-09-16,3er nivel,true
u775,u14,2021-10-07,2do nivel,false
u14,u1126,2019-01-30,1er nivel,false
u1126,u283,2020-03-01,3er nivel,false
u283,u2075,2020-01-01,3er nivel,true
u2075,u882,2021-03-22,3er nivel,true
u882,u1486,2021-05-28,1er nivel,false
u1486,u1877,2023-05-13,2do nivel,true
u1877,u1860,2024-05-06,1er nivel,false
u1860,u229,2020-03-11,2do nivel,false
u229,u1170,2025-03-28,3er nivel,false
u1170,u1539,2023-08-22,2do nivel,true
u1539,u1999,2019-05-07,3er nivel,false
u1999,u1670,2020-06-02,3er nivel,false
u1670,u1125,2024-11-13,1er nivel,true
u1125,u1149,2024-12-29,2do nivel,false
u1149,u752,2025-10-11,1er nivel,true
u752,u1682,2022-02-24,2do nivel,false
u1682,u1985,2019-08-17,2do nivel,false
u1985,u477,2023-12-07,1er nivel,false
u477,u1559,2024-08-03,2do nivel,true
u1559,u1321,2019-12-06,1er nivel,false
u1321,u662,2021-03-13,3er nivel,false
u662,u943,2020-09-17,1er nivel,true
u943,u1374,2023-07-30,1er nivel,false
u1374,u955,2025-07-20,3er nivel,false
u955,u392,2020-03-24,2do nivel,true
u392,u2190,2021-03-04,1er nivel,true
u2190,u251,2019-09-14,2do nivel,true
u251,u1363,2023-05-18,2do nivel,false
u1363,u965,2021-09-21,2do nivel,true
u965,u1084,2020-02-14,3er nivel,false
u1084,u659,2025-03-22,3er nivel,true
u659,u701,2022-11-17,3er nivel,false
u701,u1833,2019-07-28,2do nivel,false
u1833,u530,2019-06-11,2do nivel,false
u530,u781,2019-12-28,1er nivel,false
u781,u395,2022-07-25,2do nivel,false
u395,u111,2023-04-23,3er nivel,false
u111,u61,2020-02-18,3er nivel,false
u61,u228,2022-07-16,2do nivel,false
u228,u538,2023-09-15,2do nivel,true
u538,u947,2022-10-04,2do nivel,true
u947,u608,2019-12-07,1er nivel,true
u608,u91,2019-06-09,2do nivel,true
u91,u982,2020-03-04,3er nivel,true
u982,u1176,2022-10-14,3er nivel,true
u1176,u699,2023-02-13,3er nivel,false
u699,u639,2024-07-02,3er nivel,true
u639,u1070,2023-08-04,1er nivel,false
u1070,u596,2022-10-20,1er nivel,false
u596,u558,2024-02-29,2do nivel,true
u558,u1220,2022-12-02,1er nivel,true
u1220,u1351,2021-02-07,2do nivel,false
u1351,u1177,2025-01-02,1er nivel,false
u1177,u539,2019-09-26,3er nivel,false
u539,u8,2024-10-16,3er nivel,true
u8,u1104,2019-02-11,2do nivel,true
u1104,u494,2022-02-21,1er nivel,true
u494,u1684,2025-08-24,3er nivel,false
u1684,u646,2025-01-21,2do nivel,true
u646,u885,2020-06-19,1er nivel,true
u885,u591,2019-09-22,3er nivel,true
u591,u547,2021-06-16,3er nivel,true
u547,u445,2019-02-09,3er nivel,true
u445,u2162,2022-02-23,1er nivel,true
u2162,u630,2021-10-09,2do nivel,false
u630,u202,2022-11-12,3er nivel,false
u202,u602,2025-05-12,3er nivel,true
u602,u1233,2020-03-10,2do nivel,true
u1233,u372,2022-10-21,2do nivel,false
u372,u321,2019-01-02,1er nivel,false
u321,u1392,2024-01-18,3er nivel,false
u1392,u991,2019-06-02,3er nivel,true
u991,u1563,2025-11-06,2do nivel,true
u1563,u1008,2020-08-08,3er nivel,false
u1008,u412,2025-10-01,3er nivel,true
u412,u1922,2022-01-15,2do nivel,true
u1922,u1759,2023-06-06,3er nivel,true
u1759,u152,2025-09-02,3er nivel,true
u152,u430,2024-10-15,1er nivel,false
u430,u262,2021-12-28,3er nivel,true
u262,u979,2023-04-08,1er nivel,false
u979,u1635,2025-07-31,2do nivel,true
u1635,u250,2023-08-19,3er nivel,true
u250,u74,2023-05-12,2do nivel,false
u74,u983,2019-09-30,2do nivel,false
u983,u1032,2022-07-27,1er nivel,false
u1032,u172,2025-05-25,3er nivel,false
u172,u744,2021-01-06,3er nivel,false
u744,u1185,2025-12-25,1er nivel,false
u1185,u693,2022-01-19,3er nivel,false
u693,u827,2025-01-20,3er nivel,true
u827,u670,2021-12-20,1er nivel,true
u670,u545,2021-11-22,2do nivel,true
u545,u2035,2023-12-27,2do nivel,true
u2035,u1625,2023-01-21,1er nivel,false
u1625,u2165,2022-10-15,2do nivel,true
u2165,u1629,2022-08-12,2do nivel,true
u1629,u159,2021-12-23,2do nivel,true
u159,u2112,2025-02-04,3er nivel,false
u2112,u1323,2023-12-16,3er nivel,false
u1323,u1421,2019-04-13,1er nivel,true
u1421,u1604,2025-06-09,1er nivel,true
u1604,u1689,2024-11-22,2do nivel,true
u1689,u1364,2023-12-01,2do nivel,true
u1364,u63,2022-05-08,1er nivel,true
u63,u1288,2020-02-19,1er nivel,false
u1288,u1863,2025-12-28,3er nivel,false
u1863,u420,2021-05-17,3er nivel,true
u420,u107,2025-02-13,3er nivel,true
u107,u1516,2022-06-26,1er nivel,false
u1516,u1867,2023-05-19,1er nivel,false
u1867,u1031,2024-04-28,3er nivel,false
u1031,u1245,2021-03-13,2do nivel,false
u1245,u41,2021-01-27,1er nivel,false
u41,u1183,2020-10-27,2do nivel,true
u1183,u3,2021-08-10,1er nivel,true
u3,u1590,2021-09-17,2do nivel,false
u1590,u1663,2022-04-30,2do nivel,false
u1663,u515,2024-08-10,2do nivel,true
u515,u1887,2021-01-01,1er nivel,true
u1887,u13,2025-08-29,2do nivel,false
u13,u2148,2025-09-28,2do nivel,false
u2148,u829,2020-02-21,2do nivel,false
u829,u854,2021-02-09,1er nivel,false
u854,u2000,2025-05-08,1er nivel,true
u2000,u1472,2025-05-28,3er nivel,false
u1472,u1414,2023-06-14,2do nivel,false
u1414,u179,2019-10-07,2do nivel,true
u179,u173,2025-09-10,3er nivel,false
u173,u1595,2020-04-28,1er nivel,true
u1595,u2170,2021-06-01,3er nivel,false
u2170,u1216,2023-07-13,3er nivel,true
u1216,u1797,2022-07-28,2do nivel,false
u1797,u859,2020-06-28,1er nivel,true
u859,u488,2025-09-03,1er nivel,true
u2157,u105,2022-11-20,2do nivel,false
u1530,u95,2019-04-09,1er nivel,false
u1219,u1123,2019-10-29,2do nivel,false
u1565,u975,2019-06-19,2do nivel,false
u640,u2035,2023-03-08,2do nivel,true
u767,u89,2020-11-01,1er nivel,false
u1307,u732,2025-04-18,1er nivel,true
u1312,u794,2024-02-26,1er nivel,true
u929,u1958,2023-05-27,3er nivel,true
u1869,u756,2019-01-20,3er nivel,true
u625,u1143,2024-10-28,3er nivel,true
u576,u931,2024-03-21,2do nivel,false
u1722,u2013,2024-05-03,3er nivel,false
u1539,u1589,2025-02-11,2do nivel,true
u762,u1135,2020-04-23,2do nivel,false
u639,u1714,2025-04-19,3er nivel,true
u1993,u1807,2023-01-10,2do nivel,false
u1790,u1411,2024-12-09,2do nivel,false
u1522,u1615,2022-05-10,2do nivel,true
u735,u1134,2020-07-17,2do nivel,true
u1086,u1580,2025-01-13,3er nivel,true
u1487,u373,2023-06-21,2do nivel,true
u751,u2135,2024-07-02,1er nivel,false
u441,u354,2025-03-05,2do nivel,false
u2172,u1610,2021-09-12,2do nivel,true
u1121,u1165,2025-04-11,2do nivel,false
u1807,u1231,2023-12-28,2do nivel,true
u1825,u316,2019-03-16,1er nivel,true
u2145,u2199,2023-12-03,1er nivel,false
u1992,u1712,2019-08-13,2do nivel,false
u1794,u1158,2020-12-16,1er nivel,false
u124,u1328,2024-04-11,3er nivel,false
u1652,u718,2020-08-13,1er nivel,false
u857,u1072,2023-07-25,2do nivel,true
u2176,u1657,2022-07-26,1er nivel,false
u953,u351,2020-06-27,1er nivel,false
u293,u956,2024-11-05,1er nivel,false
u192,u2177,2023-10-28,3er nivel,false
u1289,u442,2021-11-04,2do nivel,false
u217,u419,2024-07-17,1er nivel,false
u970,u1698,2024-03-11,1er nivel,true
u1371,u1513,2020-11-06,1er nivel,false
u1262,u318,2020-07-01,2do nivel,false
u1532,u1371,2020-09-23,3er nivel,false
u1991,u1852,2021-03-12,2do nivel,true
u1553,u976,2020-07-25,1er nivel,true
u651,u1896,2020-05-24,1er nivel,true
u330,u2049,2019-07-25,1er nivel,true
u336,u1138,2025-09-26,3er nivel,true
u130,u2185,2021-11-06,2do nivel,false
u1363,u1474,2024-01-04,3er nivel,false
u1010,u1188,2021-06-06,1er nivel,true
u937,u279,2021-02-10,1er nivel,true
u987,u1703,2023-05-18,3er nivel,false
u2119,u1019,2023-01-07,3er nivel,true
u2147,u1112,2023-05-17,3er nivel,false
u845,u566,2025-06-23,2do nivel,false
u2090,u1117,2022-10-03,2do nivel,true
u1942,u438,2021-02-15,2do nivel,true
u588,u1062,2022-05-09,2do nivel,false
u1424,u119,2025-10-01,1er nivel,false
u1635,u115,2025-06-07,2do nivel,false
u2148,u812,2019-08-12,2do nivel,true
u1743,u1191,2023-07-19,3er nivel,false
u2056,u2178,2025-05-08,3er nivel,false
u726,u1096,2022-01-02,2do nivel,false
u993,u336,2020-08-05,3er nivel,false
u572,u175,2025-06-30,1er nivel,false
u1252,u1006,2025-05-11,1er nivel,true
u327,u586,2020-07-20,1er nivel,true
u303,u1397,2020-01-30,1er nivel,false
u320,u861,2023-04-19,3er nivel,false
u131,u1329,2022-04-05,1er nivel,false
u1359,u676,2021-07-30,2do nivel,true
u5,u1851,2024-08-02,2do nivel,false
u316,u220,2019-07-09,1er nivel,true
u648,u1765,2019-04-19,2do nivel,true
u1175,u1901,2024-09-17,3er nivel,false
u982,u658,2023-10-12,2do nivel,false
u2178,u1268,2023-09-26,2do nivel,true
u317,u253,2021-05-05,1er nivel,true
u950,u1449,2021-11-20,1er nivel,false
u1780,u1970,2021-08-25,1er nivel,false
u1404,u712,2019-11-13,3er nivel,false
u1137,u1397,2025-10-03,3er nivel,false
u608,u567,2022-01-16,1er nivel,true
u557,u327,2020-09-03,2do nivel,false
u2053,u2055,2025-11-17,3er nivel,true
u689,u843,2019-03-27,2do nivel,true
u1094,u454,2020-06-06,2do nivel,false
u84,u1689,2024-01-20,1er nivel,false
u2040,u763,2022-05-14,2do nivel,false
u1230,u1920,2022-08-27,3er nivel,false
u284,u422,2021-08-02,1er nivel,false
u1700,u2156,2024-06-15,1er nivel,true
u169,u534,2022-05-07,1er nivel,false
u1211,u1299,2025-09-29,3er nivel,false
u945,u1145,2023-10-17,3er nivel,false
u1520,u2103,2021-05-25,3er nivel,true
u51,u59,2021-02-26,2do nivel,false
u2062,u1950,2020-07-07,2do nivel,true
u767,u1939,2022-12-04,1er nivel,true
u2010,u290,2025-10-17,1er nivel,false
u1252,u754,2020-03-28,3er nivel,true
u708,u963,2025-03-01,2do nivel,true
u2114,u127,2024-06-24,1er nivel,false
u1696,u1259,2025-05-20,2do nivel,true
u1551,u1281,2025-06-28,3er nivel,true
u479,u1657,2021-12-30,1er nivel,true
u1415,u1695,2020-08-10,1er nivel,false
u109,u705,2019-10-27,1er nivel,true
u2083,u1931,2019-01-22,3er nivel,true
u16,u164,2025-01-10,1er nivel,true
u523,u225,2023-01-10,1er nivel,true
u683,u174,2025-01-28,3er nivel,true
u1471,u1570,2019-07-21,3er nivel,true
u1193,u1739,2023-04-18,1er nivel,false
u477,u63,2020-01-13,2do nivel,false
u2197,u742,2021-12-15,2do nivel,false
u408,u498,2024-06-18,1er nivel,true
u1606,u1715,2022-08-20,1er nivel,false
u2109,u2174,2024-08-20,2do nivel,false
u1759,u158,2021-01-18,2do nivel,true
u496,u1739,2019-03-23,1er nivel,false
u217,u629,2022-06-04,2do nivel,true
u1613,u816,2020-06-02,3er nivel,false
u249,u1431,2020-09-24,2do nivel,true
u1750,u1053,2022-07-09,2do nivel,false
u1562,u2198,2023-08-30,2do nivel,false
u1624,u1041,2023-08-14,3er nivel,true
u1138,u679,2024-08-30,2do nivel,true
u71,u20,2019-02-25,3er nivel,true
u867,u1816,2021-12-13,1er nivel,false
u2091,u1110,2024-06-26,3er nivel,true
u70,u1944,2021-09-11,3er nivel,true
u780,u739,2020-08-26,2do nivel,true
u914,u1969,2023-10-18,1er nivel,true
u856,u963,2022-01-05,2do nivel,true
u473,u1402,2022-02-04,1er nivel,false
u2022,u1658,2023-02-20,2do nivel,false
u1790,u321,2019-06-23,3er nivel,true
u146,u77,2022-12-10,3er nivel,true
u502,u2169,2023-04-11,1er nivel,false
u2046,u977,2025-12-27,1er nivel,true
u1234,u2081,2025-06-25,1er nivel,false
u229,u525,2023-06-05,3er nivel,false
u922,u353,2022-08-03,3er nivel,false
u1437,u2153,2019-07-15,3er nivel,true
u2061,u1969,2023-02-26,2do nivel,false
u1887,u1345,2020-02-08,3er nivel,true
u449,u2084,2021-07-03,3er nivel,true
u788,u2011,2019-08-11,3er nivel,false
u1124,u1049,2023-05-09,3er nivel,false
u67,u431,2021-03-22,3er nivel,true
u1001,u2074,2023-02-11,3er nivel,false
u447,u1264,2020-12-25,3er nivel,true
u658,u1650,2022-02-20,2do nivel,false
u188,u269,2024-04-08,2do nivel,true
u936,u1995,2019-06-05,1er nivel,true
u1729,u1480,2021-02-27,2do nivel,true
u1417,u1206,2025-05-03,2do nivel,true
u753,u1937,2025-06-23,1er nivel,true
u155,u2187,2020-09-30,2do nivel,true
u1968,u1916,2022-07-08,2do nivel,true
u1778,u90,2022-05-16,1er nivel,false
u1590,u43,2025-11-06,2do nivel,false
u1650,u410,2019-12-14,3er nivel,true
